NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,PubchemCID,pos
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9235,C=CCCCCCCCCCCC,17095,-7.692307692289765e-06 7.692307692306845e-06 -7.692307692298305e-06
,,,,,,,0.0,,0.0,,,TOX31549,CCCCN(CCCC)C(C(N)=O)c1ccc(OC)cc1,10616,-4.761904761893664e-06 3.568574007723718e-17 -9.523809523819049e-06
0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,TOX20461,OCC(S)CS,3080,-1.666666666666483e-05 0.0 0.0
0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,TOX20464,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,148124,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX28823,CCCN(CCC)CCc1c[nH]c2ccccc12,6091,5.555555555443921e-06 -5.5555555556104546e-06 2.4671622769447922e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX28822,CN(C)CCc1c[nH]c2ccccc12,6089,-3.172065784643304e-17 -7.142857142888077e-06 -1.4285714285716677e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX28821,CCN(CC)CCc1c[nH]c2ccccc12.CCN(CC)CCc1c[nH]c2ccccc12,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28536,CCCCc1cc2c(=O)c(C(=O)OC)c[nH]c2cc1OCc1ccccc1,26383,1.1111111111085216e-05 7.407407407447711e-06 -7.4074074074086475e-06
0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,TOX28827,NC1(c2ccccc2)CCCCC1,31862,-1.5384615384647852e-05 -7.692307692317521e-06 -1.2810265668751807e-17
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX28826,COc1ccc2[nH]cc(CCN(C(C)C)C(C)C)c2c1,151182,-1.999999999977575e-05 -5.000000000032756e-06 1.0000000000010001e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX21844,O=C1O[C@@H]2[C@@H](O)[C@H](O)O[C@@H]2[C@H]1O,2724333,3.700743415417188e-17 -8.333333333323164e-06 -1.3877787807814457e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28824,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,10624,5.2631578946778294e-06 5.263157894847285e-06 1.0526315789484211e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28829,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,446220,0.0 -4.5454545454893704e-06 -4.545454545464138e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX28828,c1ccc(CN2CCNCC2)cc1,75994,-3.416070845000482e-17 0.0 0.0
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,TOX28539,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCN[C@@H](C)c3ccccc3)cs2)cs1)C(C)O)C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1,50112,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28538,CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,19396,4.347826086965697e-06 -2.1118372751022e-17 -9.654113257610057e-18
0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,TOX25165,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,3955,5.88235294142399e-06 0.0 -2.6122894697062506e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25164,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,3965,4.9343245538895844e-17 -1.1111111111079048e-05 5.5555555555580275e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25167,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,4170,-8.333333333646978e-06 8.333333333360171e-06 1.5612511283791264e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25166,CCN(CC)CC(=O)Nc1c(C)cccc1C,3676,5.882352941371744e-06 1.6326809185664067e-17 -1.7647058823520937e-05
0.0,0.0,0.0,,,0.0,,1.0,0.0,1.0,1.0,0.0,TOX25161,c1ccc2c(c1)OCC(C1=NCCN1)O2,54459,1.3333333333183835e-05 3.3306690738754695e-17 -1.3333333333339036e-05
0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25160,O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,55918,-4.9343245538895844e-17 5.55555555553644e-06 -5.5555555555641956e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25163,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,3932,-3.333333333312612e-06 -2.960594732333751e-17 3.3333333333551707e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25162,CCn1ccnc1CC1COc2ccccc2O1,133621,1.9737298215558337e-16 5.555555555533356e-06 -5.555555555548776e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25169,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,4168,-4.999999999932836e-06 4.999999999988347e-06 9.999999999987797e-06
0.0,0.0,0.0,1.0,0.0,,,,,,0.0,0.0,TOX25168,Cc1ccccc1CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,65710,-1.111111111098653e-05 -3.7037037036786244e-06 7.407407407406592e-06
0.0,,,,,0.0,,1.0,0.0,0.0,1.0,1.0,TOX99,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)[O-])cc3c(c12)OCO3,4095801,0.0 -6.217248937900877e-17 0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX93,COc1ccc(N)cc1,7732,1.1111111111085216e-05 -1.1111111111122223e-05 -2.222222222222222e-05
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX93,COc1ccc(N)cc1,7732,1.1111111111085216e-05 -1.1111111111122223e-05 -2.222222222222222e-05
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX92,COc1ccccc1N,7000,0.0 1.1111111111060544e-05 -1.1111111111111112e-05
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX92,COc1ccccc1N,7000,0.0 1.1111111111060544e-05 -1.1111111111111112e-05
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX91,Nc1ccccc1,6115,3.172065784643304e-17 1.4285714285715861e-05 1.4285714285714292e-05
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX91,Nc1ccccc1,6115,3.172065784643304e-17 1.4285714285715861e-05 1.4285714285714292e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX90,Nc1ccccc1,6115,3.172065784643304e-17 1.4285714285715861e-05 1.4285714285714292e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX90,Nc1ccccc1,6115,3.172065784643304e-17 1.4285714285715861e-05 1.4285714285714292e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX97,CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,8809,-4.761904761893664e-06 4.761904761935958e-06 4.761904761909524e-06
0.0,,,,,0.0,,1.0,0.0,1.0,0.0,1.0,TOX96,O=C([O-])C1O[Sb]2OC(=O)C(O2)C(C(=O)[O-])O[Sb]2OC(=O)C1O2,16685015,
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX95,O=C1c2ccccc2C(=O)c2ccccc21,6780,2.7755575615628914e-17 -6.249999999999312e-06 1.3552527156068805e-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX94,Nc1ccccc1C(=O)O,227,0.0 -1.1102230246251566e-17 -1.0000000000003062e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28799,C=CCC1([C@H](C)CCC)C(=O)NC(=O)NC1=O,31143,-5.8823529412019454e-06 5.224578939412501e-17 1.3061447348531253e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28798,CCN[C@H](C)Cc1cccc(C(F)(F)F)c1,65801,-6.250000000179723e-06 -1.250000000001944e-05 -1.3010426069826053e-17
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28791,CN[C@H](C)Cc1ccccc1,36604,9.09090909080716e-06 -1.1354553660939102e-17 -1.0092936587501423e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28790,CN[C@@H](C)Cc1ccccc1,10836,-4.0371746350005693e-17 -9.090909090899259e-06 -1.818181818181618e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28793,C[C@@H](N)C(=O)c1ccccc1,149798,-1.2111523905001707e-16 2.0185873175002847e-17 -9.090909090896735e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28792,C[C@H](N)C(=O)c1ccccc1,62258,-4.0371746350005693e-17 -9.090909090887903e-06 9.090909090871503e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28795,CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,19527,-8.000000000016883e-06 4.9404924595819467e-17 0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28794,CCN[C@@H](C)Cc1ccccc1,23616857,7.401486830834377e-17 -8.333333333318538e-06 -1.6666666666669456e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28797,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,66265,-6.2500000000131894e-06 -6.250000000061762e-06 -1.2500000000001659e-05
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28796,C[C@H]1N=C(N)O[C@H]1c1ccccc1,3058503,-3.416070845000482e-17 0.0 -7.692307692311116e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4437,C=CCOC(C)=O,11584,1.4285714285680992e-05 4.9563527885051634e-17 -7.93016446160826e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1156,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,25750,1.666666666672651e-05 -5.555555555579615e-06 0.0
0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,TOX1152,Oc1ccc(-c2ccccc2)cc1,7103,-7.692307692426407e-06 7.69230769230854e-06 1.538461538461369e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX1151,Oc1ccccc1-c1ccccc1,7017,7.692307692221444e-06 -2.348548705937831e-17 7.692307692313758e-06
0.0,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,TOX1150,CC(=O)O[Hg]c1ccccc1,16682730,
0.0,1.0,,,,1.0,,,1.0,1.0,1.0,,TOX1409,O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,6327657,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24511,CCCOC(=O)CCCCC(=O)OCCC,7790,-6.2500000000131894e-06 -6.249999999929923e-06 -3.469446951953614e-18
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1159,O=C1OC(=O)c2ccccc21,6811,-9.09090909080716e-06 0.0 -9.090909090909088e-06
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX1158,NC(=O)c1ccccc1C(N)=O,6956,1.850371707708594e-17 -8.33333333335092e-06 -8.333333333338197e-06
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX2174,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,16421,4.761904761893664e-06 9.523809523681592e-06 9.52380952376618e-06
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX2170,NC(=O)c1c(Cl)cccc1Cl,16183,9.09090909080716e-06 4.100255488672453e-18 9.462128050782583e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2171,CCCCCCCCCCN,8916,8.074349270001139e-17 9.09090909090809e-06 -9.090909090910612e-06
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX2172,CNC(=O)Oc1ccc(N(C)C)c(C)c1,16247,-5.921189464667501e-17 -1.33333333333166e-05 -1.4802973661668754e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,TOX2179,Clc1nc(Cl)c(Cl)c(Cl)c1Cl,16584,9.090909090887903e-06 9.09090909087781e-06 8.624335462952876e-21
0.0,0.0,0.0,,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,TOX24514,CCCCCCOC(=O)c1ccc(O)cc1,14127,-6.2500000002074785e-06 1.3877787807814457e-17 -5.204170427930421e-18
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX3378,NC[C@H](O)c1ccc(O)c(O)c1,439260,-8.333333333461942e-06 -2.7755575615628914e-17 -1.2721305490496585e-17
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX3378,NC[C@H](O)c1ccc(O)c(O)c1,439260,-8.333333333461942e-06 -2.7755575615628914e-17 -1.2721305490496585e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24748,O=C(c1ccccc1)C1(O)CCCCC1,70355,2.960594732333751e-17 0.0 6.666666666669633e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24746,CC(C)OC(=O)c1ccccc1,13654,-1.6666666666627823e-05 -4.163336342344337e-17 8.333333333323164e-06
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24747,CCCCNP(N)(N)=S,93502,1.1111111111282588e-05 -1.111111111113456e-05 1.1111111111091384e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX3377,CN1Cc2c(N)cccc2C(c2ccccc2)C1,4528,0.0 -1.1111111111097552e-05 5.555555555542608e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX3377,CN1Cc2c(N)cccc2C(c2ccccc2)C1,4528,0.0 -1.1111111111097552e-05 5.555555555542608e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3376,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,4513,4.761904761935958e-06 -3.172065784643304e-17 -6.344131569286608e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX17696,CN/C=N/c1ccc(C)cc1C,0,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX3370,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,4497,-6.666666666621523e-06 -4.4408920985006264e-17 -3.333333333362572e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24740,CC(C)OC(=O)CCC(=O)OC(C)C,70213,0.0 -7.142857142856356e-06 -7.142857142854374e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3372,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,4506,-9.523809523745033e-06 2.114710523095536e-17 4.761904761904237e-06
,0.0,0.0,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,TOX23915,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,169870,9.677419354844807e-06 3.2258064514621305e-06 -6.45161290318212e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX18855,Fc1cccc(Cl)c1CCl,108675,0.0 -9.999999999973919e-06 0.0
,,,,,,,0.0,,0.0,,,TOX23913,COC(=O)N/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-],0,
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX18857,CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,92387,-3.739698609263685e-16 5.263157894742106e-06 -1.0526315789472526e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX23919,OC[C@H](O)[C@H](O)CO,222285,-2.7755575615628914e-17 1.2500000000012501e-05 -6.938893903907228e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX12180,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,37034,0.0 5.5555555555480045e-06 -5.555555555542608e-06
0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,TOX365,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,0,
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX366,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,9880,-3.448275861999675e-06 -3.4482758620551863e-06 1.5313421029312504e-17
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX367,N[C@@H](CS)C(=O)O,5862,-1.4285714285760293e-05 1.4285714285736503e-05 1.982541115402065e-18
0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,TOX360,c1ccc2sc(SNC3CCCCC3)nc2c1,7232,-1.0449157878825003e-16 5.882352941123577e-06 5.882352941195415e-06
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX361,NC1CCCCC1,7965,-3.172065784643304e-17 -1.4285714285714287e-05 -2.8571428571425423e-05
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX361,NC1CCCCC1,7965,-3.172065784643304e-17 -1.4285714285714287e-05 -2.8571428571425423e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX363,ON=C1CCCC1,14500,1.4285714285673062e-05 -1.4285714285688922e-05 1.4285714285723616e-05
0.0,1.0,0.0,,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,TOX368,COc1ccc(C(=O)/C(Br)=C\C(=O)[O-])cc1,0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX369,CN(C)N=Nc1nc[nH]c1C(N)=O,2942,-3.416070845000482e-17 -5.124106267500723e-17 7.692307692311116e-06
,,,,,,,0.0,,0.0,,,TOX21217,CC(C)(O)C(Cl)(Cl)Cl,5977,-8.326672684688674e-17 0.0 2.7755575615628914e-17
,,,,,,,0.0,,0.0,,,TOX31546,O=c1[nH]c2ccccc2c(=O)n1CCCl,78766,6.666666666769553e-06 -2.7755575615628914e-17 -6.666666666643728e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21210,CC1=CCC(C(C)C)=CC1,7461,0.0 8.326672684688674e-18 9.999999999991005e-06
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24810,CCC(C)CCCC(C)(C)O,86751,1.8181818181856553e-05 2.0185873175002847e-17 9.090909090938368e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24811,Cc1cc(Cl)ccc1/N=C/N(C)C,0,
0.0,,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,TOX24758,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21,0,
0.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,1.0,,TOX24817,CC1C2CC(CC2C2CCCC(O)C2)C1(C)C,103005,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX26630,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,636405,-4.761904762147429e-06 2.3809523810710713e-06 -4.761904761917454e-06
0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX26631,CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,3245,7.1428571428087754e-06 3.5714285714361083e-06 1.0714285714294447e-05
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24226,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,119607,-9.090909090766788e-06 -4.545454545524695e-06 9.090909090909091e-06
0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX26633,CCCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N,4963,8.69565217397001e-06 9.654113257610057e-18 9.654113257610057e-18
0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,TOX26634,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC,5536,-9.090909090887903e-06 -4.545454545472969e-06 -4.545454545464138e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX26188,NNC(=O)CP(=O)(c1ccccc1)c1ccccc1,27918,-1.0526315789425778e-05 -5.263157894747949e-06 -4.966787215428332e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26189,CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1,71234,8.458842092382145e-17 -9.523809523861343e-06 -4.229421046191072e-17
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26186,O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1,18484,-1.691768418476429e-16 -4.761904761935958e-06 6.6084703846735505e-18
1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26187,OC(c1ccccc1)(c1ccccc1)C1CN2CCC1CC2,65600,-1.3636363636190554e-05 4.54545454540358e-06 4.545454545456568e-06
0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26185,COc1ccc(/C=N\NC(=O)c2ccncc2)c(C(=O)O)c1OC,0,
0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX26182,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1,8708,0.0 -9.999999999965593e-06 0.0
0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,TOX26183,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21,13113,1.666666666664633e-05 0.0 8.333333333348606e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX26180,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,969494,-6.8965517239457534e-06 9.188052617587502e-17 -3.4482758620551863e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX26181,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1,3275,-8.333333333239898e-06 -4.166666666638452e-06 1.250000000003563e-05
0.0,1.0,0.0,0.0,,1.0,,,1.0,1.0,0.0,1.0,TOX27325,Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)/C=C/c4ccc(F)cc4)CC2)CC3)no1,0,
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX27324,OCC(CO)n1cnc(-c2ccc(F)cc2)c1-c1ccnc(Oc2ccccc2)n1,9931156,3.333333333236747e-06 -6.66666666705081e-06 -3.3333333333255648e-06
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,TOX27327,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2C[C@H](N(C)[C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,5481119,4.761904762105135e-06 2.3809523809997e-06 4.761904761909524e-06
0.0,,,,,0.0,,,,,1.0,,TOX27320,CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3,5311426,4.440892098500626e-16 2.4999999999830714e-06 -6.938893903907229e-19
0.0,0.0,0.0,,,0.0,,1.0,,0.0,1.0,0.0,TOX27322,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,443391,3.2258064516053853e-06 9.677419354873457e-06 -7.162729191130042e-18
0.0,0.0,0.0,,,0.0,,1.0,,,,,TOX27328,NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[n-]1,0,
