smiles,Hepatobiliary disorders,Metabolism and nutrition disorders,Product issues,Eye disorders,Investigations,Musculoskeletal and connective tissue disorders,Gastrointestinal disorders,Social circumstances,Immune system disorders,Reproductive system and breast disorders,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",General disorders and administration site conditions,Endocrine disorders,Surgical and medical procedures,Vascular disorders,Blood and lymphatic system disorders,Skin and subcutaneous tissue disorders,"Congenital, familial and genetic disorders",Infections and infestations,"Respiratory, thoracic and mediastinal disorders",Psychiatric disorders,Renal and urinary disorders,"Pregnancy, puerperium and perinatal conditions",Ear and labyrinth disorders,Cardiac disorders,Nervous system disorders,"Injury, poisoning and procedural complications",cid,compound_name,cid_paras,Molecular_Weight,XLogP3,Hydrogen_Bond_Donor_Count,Hydrogen_Bond_Acceptor_Count,Rotatable_Bond_Count,Exact_Mass,Monoisotopic_Mass,Topological_Polar_Surface_Area,Heavy_Atom_Count,Formal_Charge,Complexity,Isotope_Atom_Count,Defined_Atom_Stereocenter_Count,Undefined_Atom_Stereocenter_Count,Defined_Bond_Stereocenter_Count,Undefined_Bond_Stereocenter_Count,Covalently_Bonded_Unit_Count,Compound_Is_Canonicalized,Physical_Description,Color/Form,Odor,Boiling_Point,Melting_Point,Flash_Point,Solubility,Density,Description
CC(=O)O[C@H]1[C@H](CC2[C@@]1(CCC3C2CCC4[C@@]3(C[C@@H]([C@H](C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C.[Br-],0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,60695,"[(2S,3S,10S,13S,16S,17R)-3-hydroxy-10,13-dimethyl-2-morpholin-4-yl-16-(1-prop-2-enylpyrrolidin-1-ium-1-yl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl] acetate;bromide",60695.0,609.7,,1.0,6.0,6.0,608.31887,608.31887,"59,""Unit"":""Å²""",39.0,0.0,898.0,0.0,6.0,4.0,0.0,0.0,2.0,Yes,,,,,,,,,"cid is 60695,compound_name is [(2S,3S,10S,13S,16S,17R)-3-hydroxy-10,13-dimethyl-2-morpholin-4-yl-16-(1-prop-2-enylpyrrolidin-1-ium-1-yl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl] acetate;bromide,cid_paras is 60695,Molecular_Weight is 609.7,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 6,Rotatable_Bond_Count is 6,Exact_Mass is 608.31887,Monoisotopic_Mass is 608.31887,Topological_Polar_Surface_Area is 59,""Unit"":""Å²"",Heavy_Atom_Count is 39,Formal_Charge is 0,Complexity is 898,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 6,Undefined_Atom_Stereocenter_Count is 4,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 2,Compound_Is_Canonicalized is Yes"
CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,3354,Flavoxate,3354.0,391.5,4.3,0.0,5.0,6.0,391.17835828,391.17835828,"55.8,""Unit"":""Å²""",29.0,0.0,631.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Solid,,,,232-234,,"10,""Unit"":""mg/L(at37°C)""",,"cid is 3354,compound_name is Flavoxate,cid_paras is 3354,Molecular_Weight is 391.5,XLogP3 is 4.3,Hydrogen_Bond_Donor_Count is 0,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 6,Exact_Mass is 391.17835828,Monoisotopic_Mass is 391.17835828,Topological_Polar_Surface_Area is 55.8,""Unit"":""Å²"",Heavy_Atom_Count is 29,Formal_Charge is 0,Complexity is 631,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Melting_Point is 232-234,Solubility is 10,""Unit"":""mg/L(at37°C)"""
C1CCNC(C1)C[NH2+]C(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,3355,"[2,5-Bis(2,2,2-trifluoroethoxy)benzoyl]-(piperidin-2-ylmethyl)azanium",3355.0,415.35,3.8,2.0,10.0,7.0,415.14563651,415.14563651,"64.2,""Unit"":""Å²""",28.0,1.0,500.0,0.0,0.0,1.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 3355,compound_name is [2,5-Bis(2,2,2-trifluoroethoxy)benzoyl]-(piperidin-2-ylmethyl)azanium,cid_paras is 3355,Molecular_Weight is 415.35,XLogP3 is 3.8,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 10,Rotatable_Bond_Count is 7,Exact_Mass is 415.14563651,Monoisotopic_Mass is 415.14563651,Topological_Polar_Surface_Area is 64.2,""Unit"":""Å²"",Heavy_Atom_Count is 28,Formal_Charge is 1,Complexity is 500,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 1,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
C[C@@H]1C2C(C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)N(C)C)C(=O)O)[C@H](C)O.O.O.O,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,60706,"(4R)-3-[(3S,5S)-5-(dimethylcarbamoyl)pyrrolidin-3-yl]sulfanyl-6-[(1S)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid;trihydrate",60706.0,437.5,,6.0,10.0,5.0,437.18318613,437.18318613,"139,""Unit"":""Å²""",29.0,0.0,679.0,0.0,4.0,2.0,0.0,0.0,4.0,Yes,,,,,,,,,"cid is 60706,compound_name is (4R)-3-[(3S,5S)-5-(dimethylcarbamoyl)pyrrolidin-3-yl]sulfanyl-6-[(1S)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid;trihydrate,cid_paras is 60706,Molecular_Weight is 437.5,Hydrogen_Bond_Donor_Count is 6,Hydrogen_Bond_Acceptor_Count is 10,Rotatable_Bond_Count is 5,Exact_Mass is 437.18318613,Monoisotopic_Mass is 437.18318613,Topological_Polar_Surface_Area is 139,""Unit"":""Å²"",Heavy_Atom_Count is 29,Formal_Charge is 0,Complexity is 679,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 4,Undefined_Atom_Stereocenter_Count is 2,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 4,Compound_Is_Canonicalized is Yes"
C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,3363,5-Fluoro-2'-deoxyuridine,3363.0,246.19,-1.2,3.0,6.0,2.0,246.06519962,246.06519962,"99.1,""Unit"":""Å²""",17.0,0.0,386.0,0.0,0.0,3.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 3363,compound_name is 5-Fluoro-2'-deoxyuridine,cid_paras is 3363,Molecular_Weight is 246.19,XLogP3 is -1.2,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 6,Rotatable_Bond_Count is 2,Exact_Mass is 246.06519962,Monoisotopic_Mass is 246.06519962,Topological_Polar_Surface_Area is 99.1,""Unit"":""Å²"",Heavy_Atom_Count is 17,Formal_Charge is 0,Complexity is 386,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 3,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,3364,"6-(((3-(2-Chloro-6-fluorophenyl)-5-methyl-4-isoxazolyl)carbonyl)amino)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",3364.0,453.9,2.6,2.0,8.0,4.0,453.0561477,453.0561477,"138,""Unit"":""Å²""",30.0,0.0,758.0,0.0,0.0,3.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 3364,compound_name is 6-(((3-(2-Chloro-6-fluorophenyl)-5-methyl-4-isoxazolyl)carbonyl)amino)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid,cid_paras is 3364,Molecular_Weight is 453.9,XLogP3 is 2.6,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 8,Rotatable_Bond_Count is 4,Exact_Mass is 453.0561477,Monoisotopic_Mass is 453.0561477,Topological_Polar_Surface_Area is 138,""Unit"":""Å²"",Heavy_Atom_Count is 30,Formal_Charge is 0,Complexity is 758,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 3,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,3365,Fluconazole,3365.0,306.27,0.4,1.0,7.0,5.0,306.10406535,306.10406535,"81.6,""Unit"":""Å²""",22.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Solid,Whitecrystallinepowder,,579.8,138-140°C,,34.9[ug/mL](ThemeanoftheresultsatpH7.4),,"cid is 3365,compound_name is Fluconazole,cid_paras is 3365,Molecular_Weight is 306.27,XLogP3 is 0.4,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 7,Rotatable_Bond_Count is 5,Exact_Mass is 306.10406535,Monoisotopic_Mass is 306.10406535,Topological_Polar_Surface_Area is 81.6,""Unit"":""Å²"",Heavy_Atom_Count is 22,Formal_Charge is 0,Complexity is 358,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Color/Form is Whitecrystallinepowder,Boiling_Point is 579.8,Melting_Point is 138-140°C,Solubility is 34.9[ug/mL](ThemeanoftheresultsatpH7.4)"
C1=NC(=O)NC(=C1F)N,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,3366,Flucytosine,3366.0,129.09,-0.9,2.0,3.0,0.0,129.03383992,129.03383992,"67.5,""Unit"":""Å²""",9.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Solid,Whitecrystallinesolid,Odorless,,"296,""Unit"":""°C""",,>19.4[ug/mL](ThemeanoftheresultsatpH7.4),,"cid is 3366,compound_name is Flucytosine,cid_paras is 3366,Molecular_Weight is 129.09,XLogP3 is -0.9,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 3,Rotatable_Bond_Count is 0,Exact_Mass is 129.03383992,Monoisotopic_Mass is 129.03383992,Topological_Polar_Surface_Area is 67.5,""Unit"":""Å²"",Heavy_Atom_Count is 9,Formal_Charge is 0,Complexity is 208,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Color/Form is Whitecrystallinesolid,Odor is Odorless,Melting_Point is 296,""Unit"":""°C"",Solubility is >19.4[ug/mL](ThemeanoftheresultsatpH7.4)"
C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(N=C2N)F,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,3367,"2-(6-Amino-2-fluoropurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",3367.0,285.23,-0.6,4.0,9.0,2.0,285.08733204,285.08733204,"140,""Unit"":""Å²""",20.0,0.0,367.0,0.0,0.0,4.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 3367,compound_name is 2-(6-Amino-2-fluoropurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol,cid_paras is 3367,Molecular_Weight is 285.23,XLogP3 is -0.6,Hydrogen_Bond_Donor_Count is 4,Hydrogen_Bond_Acceptor_Count is 9,Rotatable_Bond_Count is 2,Exact_Mass is 285.08733204,Monoisotopic_Mass is 285.08733204,Topological_Polar_Surface_Area is 140,""Unit"":""Å²"",Heavy_Atom_Count is 20,Formal_Charge is 0,Complexity is 367,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 4,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(N=C2N)F,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,3368,"9H-Purin-6-amine, 2-fluoro-9-(5-O-phosphono-beta-D-arabinofuranosyl)-",3368.0,365.21,-3.1,5.0,12.0,4.0,365.05366293,365.05366293,"186,""Unit"":""Å²""",24.0,0.0,514.0,0.0,0.0,4.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 3368,compound_name is 9H-Purin-6-amine, 2-fluoro-9-(5-O-phosphono-beta-D-arabinofuranosyl)-,cid_paras is 3368,Molecular_Weight is 365.21,XLogP3 is -3.1,Hydrogen_Bond_Donor_Count is 5,Hydrogen_Bond_Acceptor_Count is 12,Rotatable_Bond_Count is 4,Exact_Mass is 365.05366293,Monoisotopic_Mass is 365.05366293,Topological_Polar_Surface_Area is 186,""Unit"":""Å²"",Heavy_Atom_Count is 24,Formal_Charge is 0,Complexity is 514,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 4,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CC(=O)OCC(=O)C1(CCC2C1(CC(C3(C2CCC4=CC(=O)CCC43C)F)O)C)O,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,3370,"Pregn-4-ene-3,20-dione, 9alpha-fluoro-11,17alpha,21-trihydroxy-, 21-acetate",3370.0,422.5,1.7,2.0,7.0,4.0,422.21046687,422.21046687,"101,""Unit"":""Å²""",30.0,0.0,838.0,0.0,0.0,7.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 3370,compound_name is Pregn-4-ene-3,20-dione, 9alpha-fluoro-11,17alpha,21-trihydroxy-, 21-acetate,cid_paras is 3370,Molecular_Weight is 422.5,XLogP3 is 1.7,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 7,Rotatable_Bond_Count is 4,Exact_Mass is 422.21046687,Monoisotopic_Mass is 422.21046687,Topological_Polar_Surface_Area is 101,""Unit"":""Å²"",Heavy_Atom_Count is 30,Formal_Charge is 0,Complexity is 838,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 7,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,3372,Fluphenazine,3372.0,437.5,4.4,1.0,8.0,6.0,437.17486812,437.17486812,"55.2,""Unit"":""Å²""",30.0,0.0,544.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Solid,Darkbrownviscousoil,,268-274°Cat5.00E-01mmHg,224-226(Salt),,"31.1,""Unit"":""mg/L(at37°C)""",,"cid is 3372,compound_name is Fluphenazine,cid_paras is 3372,Molecular_Weight is 437.5,XLogP3 is 4.4,Hydrogen_Bond_Donor_Count is 1,Hydrogen_Bond_Acceptor_Count is 8,Rotatable_Bond_Count is 6,Exact_Mass is 437.17486812,Monoisotopic_Mass is 437.17486812,Topological_Polar_Surface_Area is 55.2,""Unit"":""Å²"",Heavy_Atom_Count is 30,Formal_Charge is 0,Complexity is 544,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Color/Form is Darkbrownviscousoil,Boiling_Point is 268-274°Cat5.00E-01mmHg,Melting_Point is 224-226(Salt),Solubility is 31.1,""Unit"":""mg/L(at37°C)"""
CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,3373,Flumazenil,3373.0,303.29,1.0,0.0,5.0,3.0,303.10191948,303.10191948,"64.4,""Unit"":""Å²""",22.0,0.0,461.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Solid,,,,201-203°C,,"128,""Unit"":""mg/L""",,"cid is 3373,compound_name is Flumazenil,cid_paras is 3373,Molecular_Weight is 303.29,XLogP3 is 1,Hydrogen_Bond_Donor_Count is 0,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 3,Exact_Mass is 303.10191948,Monoisotopic_Mass is 303.10191948,Topological_Polar_Surface_Area is 64.4,""Unit"":""Å²"",Heavy_Atom_Count is 22,Formal_Charge is 0,Complexity is 461,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Melting_Point is 201-203°C,Solubility is 128,""Unit"":""mg/L"""
CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3375,"6,9-Difluoro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione",3375.0,410.5,1.9,3.0,7.0,2.0,410.19048031,410.19048031,"94.8,""Unit"":""Å²""",29.0,0.0,839.0,0.0,0.0,9.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 3375,compound_name is 6,9-Difluoro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione,cid_paras is 3375,Molecular_Weight is 410.5,XLogP3 is 1.9,Hydrogen_Bond_Donor_Count is 3,Hydrogen_Bond_Acceptor_Count is 7,Rotatable_Bond_Count is 2,Exact_Mass is 410.19048031,Monoisotopic_Mass is 410.19048031,Topological_Polar_Surface_Area is 94.8,""Unit"":""Å²"",Heavy_Atom_Count is 29,Formal_Charge is 0,Complexity is 839,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 9,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,3379,Nasalide,3379.0,434.5,2.5,2.0,7.0,2.0,434.21046687,434.21046687,"93.1,""Unit"":""Å²""",31.0,0.0,910.0,0.0,0.0,9.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 3379,compound_name is Nasalide,cid_paras is 3379,Molecular_Weight is 434.5,XLogP3 is 2.5,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 7,Rotatable_Bond_Count is 2,Exact_Mass is 434.21046687,Monoisotopic_Mass is 434.21046687,Topological_Polar_Surface_Area is 93.1,""Unit"":""Å²"",Heavy_Atom_Count is 31,Formal_Charge is 0,Complexity is 910,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 9,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,3380,Flunitrazepam,3380.0,313.28,2.1,0.0,5.0,1.0,313.08626942,313.08626942,"78.5,""Unit"":""Å²""",23.0,0.0,519.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Solid,"Paleyellowneedlesfrommethylenechloride-hexane"",""Markup"":[{""Start"":25,""Length"":18,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/methylene%20chloride"",""Type"":""PubChemInternalLink"",""Extra"":""CID-6344""",,,166-167°C,,8.58e-03g/L,,"cid is 3380,compound_name is Flunitrazepam,cid_paras is 3380,Molecular_Weight is 313.28,XLogP3 is 2.1,Hydrogen_Bond_Donor_Count is 0,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 1,Exact_Mass is 313.08626942,Monoisotopic_Mass is 313.08626942,Topological_Polar_Surface_Area is 78.5,""Unit"":""Å²"",Heavy_Atom_Count is 23,Formal_Charge is 0,Complexity is 519,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Color/Form is Paleyellowneedlesfrommethylenechloride-hexane"",""Markup"":[{""Start"":25,""Length"":18,""URL"":""https://pubchem.ncbi.nlm.nih.gov/compound/methylene%20chloride"",""Type"":""PubChemInternalLink"",""Extra"":""CID-6344"",Melting_Point is 166-167°C,Solubility is 8.58e-03g/L"
CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)F)C,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,3381,"(6alpha,11beta,16alpha)-6,9-Difluoro-11,21-dihydroxy-16,17-[(1-methylethylidene)bis(oxy)]pregna-1,4-diene-3,20-dione",3381.0,452.5,2.5,2.0,8.0,2.0,452.201045,452.201045,"93.1,""Unit"":""Å²""",32.0,0.0,960.0,0.0,0.0,9.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 3381,compound_name is (6alpha,11beta,16alpha)-6,9-Difluoro-11,21-dihydroxy-16,17-[(1-methylethylidene)bis(oxy)]pregna-1,4-diene-3,20-dione,cid_paras is 3381,Molecular_Weight is 452.5,XLogP3 is 2.5,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 8,Rotatable_Bond_Count is 2,Exact_Mass is 452.20104500,Monoisotopic_Mass is 452.20104500,Topological_Polar_Surface_Area is 93.1,""Unit"":""Å²"",Heavy_Atom_Count is 32,Formal_Charge is 0,Complexity is 960,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 9,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
C1=CC(=C(C(=C1)CC(=O)O)N)C(=O)C2=CC=C(C=C2)Br,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,60726,Bromfenac,60726.0,334.16,3.3,2.0,4.0,4.0,333.00006,333.00006,"80.4,""Unit"":""Å²""",20.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Solid,,,,,,1.26e-02g/L,,"cid is 60726,compound_name is Bromfenac,cid_paras is 60726,Molecular_Weight is 334.16,XLogP3 is 3.3,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 4,Rotatable_Bond_Count is 4,Exact_Mass is 333.00006,Monoisotopic_Mass is 333.00006,Topological_Polar_Surface_Area is 80.4,""Unit"":""Å²"",Heavy_Atom_Count is 20,Formal_Charge is 0,Complexity is 366,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 0,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes,Physical_Description is Solid,Solubility is 1.26e-02g/L"
CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3384,Efflumidex,3384.0,376.5,2.0,2.0,5.0,1.0,376.20498756,376.20498756,"74.6,""Unit"":""Å²""",27.0,0.0,787.0,0.0,0.0,8.0,0.0,0.0,1.0,Yes,,,,,,,,,"cid is 3384,compound_name is Efflumidex,cid_paras is 3384,Molecular_Weight is 376.5,XLogP3 is 2,Hydrogen_Bond_Donor_Count is 2,Hydrogen_Bond_Acceptor_Count is 5,Rotatable_Bond_Count is 1,Exact_Mass is 376.20498756,Monoisotopic_Mass is 376.20498756,Topological_Polar_Surface_Area is 74.6,""Unit"":""Å²"",Heavy_Atom_Count is 27,Formal_Charge is 0,Complexity is 787,Isotope_Atom_Count is 0,Defined_Atom_Stereocenter_Count is 0,Undefined_Atom_Stereocenter_Count is 8,Defined_Bond_Stereocenter_Count is 0,Undefined_Bond_Stereocenter_Count is 0,Covalently_Bonded_Unit_Count is 1,Compound_Is_Canonicalized is Yes"
